2025-10-31 02:34:22,Michael,5,|||||||red|purple||green|white|black,yellow,blue|||,green,purple,red,blue,yellow,grey,5,7,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Final Bet,winner
2025-10-31 02:34:50,Zoey,5,|||||||red|purple||green|white|black|||yellow,blue,green,purple,red,blue,grey,5,7,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Pyramid Roll,yellow rolled 3
2025-10-31 02:35:01,Gabby,5,|||||||red|purple||green|white|black|||yellow,blue,green,purple,red,blue,grey,5,7,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Leg Bet,blue
2025-10-31 02:35:20,Mark,5,|||||||red|purple||green|white|black|||yellow,blue,green,purple,red,blue,grey,6,7,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Final Bet,winner
2025-10-31 02:35:26,Janice,5,|||||||red|purple||green|white|black|||yellow,blue,green,purple,red,blue,grey,7,7,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Final Bet,winner
2025-10-31 02:35:33,Michael,5,|||||||red|purple||green|white|black|||yellow,blue,green,purple,red,blue,grey,7,7,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Leg Bet,blue
2025-10-31 02:35:38,Zoey,5,|||||||red|purple||green|white|black|||yellow,blue,green,purple,red,blue,grey,7,7,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Leg Bet,blue
2025-10-31 02:35:55,Gabby,5,|||||||red|purple|black|green|white||||yellow,blue,green,purple,red,blue,7,7,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Pyramid Roll,grey rolled 3
2025-10-31 02:36:18,Mark,5,|||||||red|purple|black|green|white||||yellow,blue,green,purple,red,blue,7,8,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Final Bet,loser
2025-10-31 02:36:24,Janice,5,|||||||red|purple|black|green|white||||yellow,blue,green,purple,red,blue,7,8,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Leg Bet,blue
2025-10-31 02:36:41,Michael,5,|||||||red|purple|black|green|white||||yellow,blue,green,purple,red,7,8,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Pyramid Roll,blue rolled 1
2025-10-31 02:37:23,Zoey,5,|||||||red|purple|black||white||green||yellow,blue,purple,red,7,8,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Pyramid Roll,green rolled 3
2025-10-31 02:37:59,Gabby,5,|||||||red||black||white,purple||green||yellow,blue,red,7,8,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Pyramid Roll,purple rolled 3
2025-10-31 02:55:14,1,1,||blue,green,red,yellow,purple|||||||||||white,black||,blue,green,red,yellow,purple,grey,0,0,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Leg Bet,purple
2025-10-31 02:55:28,1,1,||blue,green,red,yellow,purple|||||||||||white,black||,blue,green,red,yellow,purple,grey,0,0,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Leg Bet,blue
2025-10-31 02:55:32,1,1,||blue,green,red,yellow,purple|||||||||||white,black||,blue,green,red,yellow,purple,grey,0,0,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Leg Bet,green
2025-10-31 02:55:43,1,1,|||||blue,green,red,yellow,purple||||||||white,black||,green,red,yellow,purple,grey,0,0,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Pyramid Roll,blue rolled 3
2025-10-31 02:55:55,1,1,|||||blue|||green,red,yellow,purple|||||white,black||,red,yellow,purple,grey,0,0,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Pyramid Roll,green rolled 3
2025-10-31 02:56:11,1,1,|||||blue|||green|||red,yellow,purple||white,black||,yellow,purple,grey,0,0,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Pyramid Roll,red rolled 3
2025-10-31 02:56:25,1,1,|||||blue|||green|||red||white,black|yellow,purple|,purple,grey,0,0,"[AI ERROR] No connection could be made because the target machine actively refused it. (127.0.0.1:8000)",Pyramid Roll,yellow rolled 3
